workflow	classifier	run_name	is_shuffled_control	replicate	spike_n_per_genome	total_spike_n	n_genomes	is_positive	is_negative	expected_target_labels	n_expected_species	threshold_mode	threshold_value	n_reported_taxa_detected	n_off_target_taxa_detected	n_expected_taxa_detected	n_expected_panel_labels_detected	matched_expected_labels_detected	reported_taxa	off_target_taxa	any_expected_detected	all_expected_detected	any_off_target_detected	any_taxa_detected	clean_positive_call	taxonomic_precision_observation
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	0	0	6	False	True	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	7	3	4	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.143
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	1	2	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	5	10	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	10	20	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	25	50	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	11	4	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.091
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	50	100	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	11	4	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.091
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	100	200	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	12	5	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.083
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	250	500	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	14	7	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.071
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	500	1000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	12	5	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.083
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	1000	2000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	14	7	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.071
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	2500	5000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	22	15	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium brasilianum; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium gaboni; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium relictum; Plasmodium vivax; Plasmodium yoelii	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium brasilianum; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium gaboni; Plasmodium reichenowi; Plasmodium relictum; Plasmodium yoelii	True	False	True	True	False	0.045
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	9	5000	10000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	19	12	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium brasilianum; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium gaboni; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium brasilianum; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium gaboni; Plasmodium reichenowi	True	False	True	True	False	0.053
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	0	0	6	False	True	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	7	3	4	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.143
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	1	2	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	5	10	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	11	4	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.091
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	10	20	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	25	50	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	50	100	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	11	5	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.091
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	100	200	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	12	5	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.083
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	250	500	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	13	6	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.077
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	500	1000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	14	7	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.071
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	1000	2000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	13	6	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.077
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	2500	5000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	16	9	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium gaboni; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium gaboni; Plasmodium reichenowi	True	False	True	True	False	0.062
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	10	5000	10000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	19	12	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium gaboni; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax; Plasmodium yoelii	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium gaboni; Plasmodium reichenowi; Plasmodium yoelii	True	False	True	True	False	0.053
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	0	0	6	False	True	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	7	3	4	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.143
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	1	2	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	5	10	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	10	20	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	11	4	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.091
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	25	50	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	10	4	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.1
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	50	100	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	11	5	6	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B	True	False	True	True	False	0.091
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	100	200	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	13	6	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.077
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	250	500	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	15	8	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vinckei; Plasmodium vinckei vinckei; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi; Plasmodium vinckei; Plasmodium vinckei vinckei	True	False	True	True	False	0.067
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	500	1000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	14	7	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium gaboni; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium gaboni; Plasmodium reichenowi	True	False	True	True	False	0.071
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	1000	2000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	17	10	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium gaboni; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium gaboni; Plasmodium reichenowi	True	False	True	True	False	0.059
multi_read	metabuli	spikein_multi_metabuli_panel2_20260417_151437	False	11	2500	5000	6	True	False	Plasmodium falciparum clade; Plasmodium knowlesi	2	fixed	1	15	8	7	1	Plasmodium knowlesi	NW_001852031.1 synthetic child of taxid 5855: NW_001852031.1 Plasmodium vivax scf_4309 genomic scaffold, whole genome shotgun sequence; Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium brasilianum; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium falciparum; Plasmodium falciparum 3D7; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium reichenowi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium brasilianum; Plasmodium coatneyi; Plasmodium cynomolgi; Plasmodium cynomolgi strain B; Plasmodium reichenowi	True	False	True	True	False	0.067
